Variable,Coefficient,P-value
C(COMPANY_ID)[T.560],987.8376175448974,0.2473384748099535
C(COMPANY_ID)[T.566],20.40644452856307,0.6526926637957091
C(COMPANY_ID)[T.573],-85.788708593432,0.003725376319400228
C(COMPANY_ID)[T.58],-15.418805145705605,0.25629786709167823
C(COMPANY_ID)[T.590],-22.542156296168763,0.1485308026147618
C(COMPANY_ID)[T.593],43.966058441218394,0.08677598115465485
C(COMPANY_ID)[T.629],-0.1439014869821198,0.007755815816023534
C(COMPANY_ID)[T.632],15.373999789251272,0.4192085126021978
C(COMPANY_ID)[T.669],-0.7337476031057264,0.950368245571991
C(COMPANY_ID)[T.672],-0.9187362868329387,0.9863391797625319
C(COMPANY_ID)[T.693],6.617770306061708,0.7695272243385451
C(COMPANY_ID)[T.708],36.40634720237178,0.01059786305751221
C(COMPANY_ID)[T.709],38.64598744831126,0.11518674019464291
C(COMPANY_ID)[T.723],41.902476948317855,0.003216963180389077
C(COMPANY_ID)[T.768],70.5427507555697,0.1370556768001832
C(COMPANY_ID)[T.779],37.32734017608959,0.2169659605464263
C(COMPANY_ID)[T.785],23.059797515424705,0.05134859108459018
C(COMPANY_ID)[T.795],-189.56463745958774,0.03525199899011785
C(COMPANY_ID)[T.801],18.322510772203657,0.2662702838845836
C(COMPANY_ID)[T.805],45.2190838434598,0.04319565578007934
C(COMPANY_ID)[T.844],-7.940531494225652,0.5656104368542949
C(COMPANY_ID)[T.858],-0.1756405124860554,0.031332977512778
C(COMPANY_ID)[T.874],-14.712050379484594,0.7638010217312593
C(COMPANY_ID)[T.889],73.59664005908748,0.0009399612098853178
C(COMPANY_ID)[T.914],8.807163445704038,0.5034200021833815
C(COMPANY_ID)[T.932],-7.159252280330804,0.9174134461576675
C(COMPANY_ID)[T.936],0.009304306650200544,0.8845708998937514
C(COMPANY_ID)[T.951],-0.11872522331341595,0.2943512397500177
C(COMPANY_ID)[T.953],11.825261062448533,0.6644810361217228
C(COMPANY_ID)[T.973],60.448575407035804,0.028402298858526562
C(COMPANY_ID)[T.980],-313.3204099370073,0.16474084630644126
C(COMPANY_ID)[T.984],0.022650035063052798,0.7831152935507051
C(COMPANY_ID)[T.993],-0.06228049291872151,0.6809974007257705
C(MONTH_TRANSACTED)[T.2023-02-01],-0.22900963187635648,0.17865373783692418
C(MONTH_TRANSACTED)[T.2023-03-01],-0.31025899273780977,0.06721221839962119
C(MONTH_TRANSACTED)[T.2023-04-01],-0.07331157727963333,0.6695385940993528
C(MONTH_TRANSACTED)[T.2023-05-01],0.07355659698483774,0.6845658910784271
C(MONTH_TRANSACTED)[T.2023-06-01],-0.23960152567134918,0.17292062579622997
C(MONTH_TRANSACTED)[T.2023-07-01],-0.12974979147628207,0.4420380812287028
C(MONTH_TRANSACTED)[T.2023-08-01],-0.09589467024613862,0.5700032931794541
C(MONTH_TRANSACTED)[T.2023-09-01],-0.19118978449627133,0.2580845409555049
C(MONTH_TRANSACTED)[T.2023-10-01],0.002266242388413886,0.9890932503547534
C(MONTH_TRANSACTED)[T.2023-11-01],-0.27635191674368353,0.09318941115784957
C(MONTH_TRANSACTED)[T.2023-12-01],-0.15547437222405958,0.34530872567498005
C(MONTH_TRANSACTED)[T.2024-01-01],-0.04874951202783745,0.7572625844904655
C(MONTH_TRANSACTED)[T.2024-02-01],-0.10100590219442884,0.5219554688431524
C(MONTH_TRANSACTED)[T.2024-03-01],-0.02579638722245106,0.8703199532010295
C(MONTH_TRANSACTED)[T.2024-04-01],0.0020669392354078497,0.9893347964432648
C(MONTH_TRANSACTED)[T.2024-05-01],-0.23681847947601486,0.12335844924342708
C(MONTH_TRANSACTED)[T.2024-06-01],-0.16852707449592064,0.2708346146647641
C(MONTH_TRANSACTED)[T.2024-07-01],-0.07927124383919132,0.5977882090550584
C(MONTH_TRANSACTED)[T.2024-08-01],-0.045181978571443134,0.7624887877929598
C(MONTH_TRANSACTED)[T.2024-09-01],-0.0641629466025398,0.6713389157714424
C(MONTH_TRANSACTED)[T.2024-10-01],0.004137417299072577,0.9780461580971934
C(MONTH_TRANSACTED)[T.2024-11-01],-0.22769825659866172,0.1281597639721552
C(MONTH_TRANSACTED)[T.2024-12-01],-0.159528182071621,0.2860418074835936
C(MONTH_TRANSACTED)[T.2025-01-01],-0.014698174125636954,0.9210195058874879
C(MONTH_TRANSACTED)[T.2025-02-01],0.0354594961727116,0.8141088539549116
C(MONTH_TRANSACTED)[T.2025-03-01],-1.0824831617563948,8.391489348590433e-09
log_CARDUP_FEE_RATE,-3.123714866042537,0.22058978821286548
log_CARDUP_FEE_RATE:COMPANY_ID[T.1047],0.5261168052473464,0.10610013868932361
log_CARDUP_FEE_RATE:COMPANY_ID[T.1071],0.9542603595803127,0.007087377639615433
log_CARDUP_FEE_RATE:COMPANY_ID[T.1076],-79.21934281959346,0.015368236156080068
log_CARDUP_FEE_RATE:COMPANY_ID[T.1090],-38.160872026244704,0.46587794015095285
log_CARDUP_FEE_RATE:COMPANY_ID[T.1106],5.820799072259831,0.16071707296988946
log_CARDUP_FEE_RATE:COMPANY_ID[T.1117],1.899426372386273,0.9635542468015768
log_CARDUP_FEE_RATE:COMPANY_ID[T.1179],6.306284376512139,0.45987548930158617
log_CARDUP_FEE_RATE:COMPANY_ID[T.1193],0.0614784791600419,0.8508065621169653
log_CARDUP_FEE_RATE:COMPANY_ID[T.1219],0.028904682718964736,0.9915816296590831
log_CARDUP_FEE_RATE:COMPANY_ID[T.1241],-107.59708725119899,3.3536336389542985e-06
log_CARDUP_FEE_RATE:COMPANY_ID[T.125],18.347586260570992,0.0009938041524850385
log_CARDUP_FEE_RATE:COMPANY_ID[T.1266],-70.07765179601762,0.038812871392084586
log_CARDUP_FEE_RATE:COMPANY_ID[T.1304],3.110582845152436,0.26660040607801794
log_CARDUP_FEE_RATE:COMPANY_ID[T.1308],0.7051114739801161,0.06474847000533734
log_CARDUP_FEE_RATE:COMPANY_ID[T.1327],-77.80464832953079,0.0019272469756696385
log_CARDUP_FEE_RATE:COMPANY_ID[T.1371],3.821462774274737,0.16166961765136295
log_CARDUP_FEE_RATE:COMPANY_ID[T.1423],9.55211319013305,0.009694824976591118
log_CARDUP_FEE_RATE:COMPANY_ID[T.1429],0.6825412929811665,0.011631075627408755
log_CARDUP_FEE_RATE:COMPANY_ID[T.1431],2.334602406602933,0.4460690657346249
log_CARDUP_FEE_RATE:COMPANY_ID[T.1443],3.155964500927638,0.2920885246036719
log_CARDUP_FEE_RATE:COMPANY_ID[T.1456],11.437214482997305,0.002031009445988217
log_CARDUP_FEE_RATE:COMPANY_ID[T.1472],3.2282384261341406,0.45495484383006934
log_CARDUP_FEE_RATE:COMPANY_ID[T.1496],4.678177055073299,0.104113728712745
log_CARDUP_FEE_RATE:COMPANY_ID[T.1526],8.13486658626253,0.010561601979772245
log_CARDUP_FEE_RATE:COMPANY_ID[T.1535],3.075813772894838,0.23201408409802474
log_CARDUP_FEE_RATE:COMPANY_ID[T.154],16.475583182937935,0.002228251929782523
log_CARDUP_FEE_RATE:COMPANY_ID[T.1546],13.76105582950871,0.01404340104796575
log_CARDUP_FEE_RATE:COMPANY_ID[T.1547],-17.138921632291556,0.541481185742192
log_CARDUP_FEE_RATE:COMPANY_ID[T.1608],-46.57963986896601,0.1784888977687923
log_CARDUP_FEE_RATE:COMPANY_ID[T.1645],2.4703801896696262,0.9485324892975755
log_CARDUP_FEE_RATE:COMPANY_ID[T.1649],-0.7795294140234361,0.9449265649174587
log_CARDUP_FEE_RATE:COMPANY_ID[T.1672],4.742925323633482,0.15968441471405898
log_CARDUP_FEE_RATE:COMPANY_ID[T.1679],248.9744914060393,0.0024295036471195367
log_CARDUP_FEE_RATE:COMPANY_ID[T.1719],9.848505340155285,0.009661843831052957
log_CARDUP_FEE_RATE:COMPANY_ID[T.1732],-100.85412644853045,0.6708209709663997
log_CARDUP_FEE_RATE:COMPANY_ID[T.1754],13.291254522060694,0.06466084318150196
log_CARDUP_FEE_RATE:COMPANY_ID[T.1773],1.79154437210644,0.7621478095327744
log_CARDUP_FEE_RATE:COMPANY_ID[T.1778],0.1369052612345838,0.7867817350526322
log_CARDUP_FEE_RATE:COMPANY_ID[T.1794],1.7891748973322588,0.5642611343179478
log_CARDUP_FEE_RATE:COMPANY_ID[T.1832],0.6212426886903804,0.019912659823946695
log_CARDUP_FEE_RATE:COMPANY_ID[T.1844],1.8905309825741696,0.7996748416540465
log_CARDUP_FEE_RATE:COMPANY_ID[T.1857],9.096228902963908,0.02103565964639603
log_CARDUP_FEE_RATE:COMPANY_ID[T.1858],1.2694904364215418,0.681512111188155
log_CARDUP_FEE_RATE:COMPANY_ID[T.1867],3.419548129193803,0.35413252697307795
log_CARDUP_FEE_RATE:COMPANY_ID[T.1876],6.899506085423608,0.18900030361424294
log_CARDUP_FEE_RATE:COMPANY_ID[T.1879],5.030448477314128,0.15899095170401145
log_CARDUP_FEE_RATE:COMPANY_ID[T.1940],-0.9148908370916093,0.9124395070186129
log_CARDUP_FEE_RATE:COMPANY_ID[T.1944],-0.23097878139372696,0.3760470303419713
log_CARDUP_FEE_RATE:COMPANY_ID[T.1957],12.91020983060774,0.32143016411939895
log_CARDUP_FEE_RATE:COMPANY_ID[T.2018],-0.46734715852027975,0.3544485071471626
log_CARDUP_FEE_RATE:COMPANY_ID[T.2025],-1.7654053188113625,0.6088896749370953
log_CARDUP_FEE_RATE:COMPANY_ID[T.2044],4.173472966504139,0.22148740923644414
log_CARDUP_FEE_RATE:COMPANY_ID[T.2071],0.03798783736300604,0.8963050704736067
log_CARDUP_FEE_RATE:COMPANY_ID[T.2074],13.05737549284757,0.228009314155679
log_CARDUP_FEE_RATE:COMPANY_ID[T.2081],4.400176185640046,0.5640200957853356
log_CARDUP_FEE_RATE:COMPANY_ID[T.2084],7.249710776846974,0.1419462920830069
log_CARDUP_FEE_RATE:COMPANY_ID[T.2090],1.1450212908107609,0.0004747789995809387
log_CARDUP_FEE_RATE:COMPANY_ID[T.2098],-139.67893119046187,0.44839587964434113
log_CARDUP_FEE_RATE:COMPANY_ID[T.2143],9.893809427155553,0.06129332432422179
log_CARDUP_FEE_RATE:COMPANY_ID[T.2145],21.155594198526593,0.014660126171674113
log_CARDUP_FEE_RATE:COMPANY_ID[T.2157],19.17624369063669,0.0028671708383241836
log_CARDUP_FEE_RATE:COMPANY_ID[T.2160],0.09735261958524744,0.8235918837277282
log_CARDUP_FEE_RATE:COMPANY_ID[T.2164],3.924084766238799,0.2991987216993083
log_CARDUP_FEE_RATE:COMPANY_ID[T.2176],0.34812951652494073,0.29859933518861426
log_CARDUP_FEE_RATE:COMPANY_ID[T.2185],-37.58686801159428,0.2700982518472615
log_CARDUP_FEE_RATE:COMPANY_ID[T.2189],-2.1184948445445926,0.7298828911678192
log_CARDUP_FEE_RATE:COMPANY_ID[T.2203],0.8234228400726913,0.7996938713978239
log_CARDUP_FEE_RATE:COMPANY_ID[T.223],-0.06442287841822969,0.8659766563154845
log_CARDUP_FEE_RATE:COMPANY_ID[T.2235],-7.2428014164204075,0.029068602215612
log_CARDUP_FEE_RATE:COMPANY_ID[T.2238],10.35589437299532,0.018647669478669745
log_CARDUP_FEE_RATE:COMPANY_ID[T.2288],-40.282316303570305,0.8698822132152173
log_CARDUP_FEE_RATE:COMPANY_ID[T.2302],13.608919134212798,0.030301137364072854
log_CARDUP_FEE_RATE:COMPANY_ID[T.2316],10.219304043403277,0.1711928682117759
log_CARDUP_FEE_RATE:COMPANY_ID[T.2325],4.833609495718747,0.8505082446612983
log_CARDUP_FEE_RATE:COMPANY_ID[T.2331],0.5390959523253889,0.10025582517528958
log_CARDUP_FEE_RATE:COMPANY_ID[T.2335],-25.739574037487657,0.20355810129284654
log_CARDUP_FEE_RATE:COMPANY_ID[T.2336],-13.069515145795528,0.656764029195728
log_CARDUP_FEE_RATE:COMPANY_ID[T.2340],5.226804420239395,0.20894043243984575
log_CARDUP_FEE_RATE:COMPANY_ID[T.2341],0.2671889003191281,0.5406353388566292
log_CARDUP_FEE_RATE:COMPANY_ID[T.2347],-14.125186547627123,0.714679133544776
log_CARDUP_FEE_RATE:COMPANY_ID[T.2348],1.364076382197133,4.783096683317775e-05
log_CARDUP_FEE_RATE:COMPANY_ID[T.2359],5.735161595559774,0.1745244900485007
log_CARDUP_FEE_RATE:COMPANY_ID[T.2362],-3.9327331027188395,0.4887655552940141
log_CARDUP_FEE_RATE:COMPANY_ID[T.2364],35.008290020631264,0.36521214821669523
log_CARDUP_FEE_RATE:COMPANY_ID[T.2367],58.42647996062858,0.00018931071524252313
log_CARDUP_FEE_RATE:COMPANY_ID[T.2371],10.057536373358658,0.3279047172492451
log_CARDUP_FEE_RATE:COMPANY_ID[T.2372],-23.63669143701653,0.024349318966232793
log_CARDUP_FEE_RATE:COMPANY_ID[T.2383],5.7807671116937644,0.09020673577107574
log_CARDUP_FEE_RATE:COMPANY_ID[T.2391],97.82663928407715,0.6457576849415441
log_CARDUP_FEE_RATE:COMPANY_ID[T.240],-7.10958344847004,0.28150797720821835
log_CARDUP_FEE_RATE:COMPANY_ID[T.2405],-74.94634719062486,0.03773682189139589
log_CARDUP_FEE_RATE:COMPANY_ID[T.2406],-113.25928091589562,8.081455694781102e-06
log_CARDUP_FEE_RATE:COMPANY_ID[T.2425],-0.30780052473521247,0.22629348347231729
log_CARDUP_FEE_RATE:COMPANY_ID[T.2431],3.2586158423902383,0.20425361976243012
log_CARDUP_FEE_RATE:COMPANY_ID[T.2432],-23.190310169072937,0.4514056986508457
log_CARDUP_FEE_RATE:COMPANY_ID[T.2434],-3.0183639274567753,0.6635938212508228
log_CARDUP_FEE_RATE:COMPANY_ID[T.2441],-48.600723031041525,0.6083085105301473
log_CARDUP_FEE_RATE:COMPANY_ID[T.2447],-6.107248380990223,0.22754104974224407
log_CARDUP_FEE_RATE:COMPANY_ID[T.2455],10.540128204714314,0.05937900125911884
log_CARDUP_FEE_RATE:COMPANY_ID[T.2510],3.3934654418804335,0.3206967096411271
log_CARDUP_FEE_RATE:COMPANY_ID[T.2514],-23.220034257659165,0.6995294272974373
log_CARDUP_FEE_RATE:COMPANY_ID[T.2520],37.683910329842064,0.011793279835646407
log_CARDUP_FEE_RATE:COMPANY_ID[T.2523],1.8877519884493363,0.7212987914084923
log_CARDUP_FEE_RATE:COMPANY_ID[T.2537],18.46727444035625,0.2627413418932436
log_CARDUP_FEE_RATE:COMPANY_ID[T.254],3.443810538832458,0.20037002953409452
log_CARDUP_FEE_RATE:COMPANY_ID[T.2540],-1.8443270882326916,0.8348057711372706
log_CARDUP_FEE_RATE:COMPANY_ID[T.2548],-34.13129966699279,0.21662553216271044
log_CARDUP_FEE_RATE:COMPANY_ID[T.2553],5.741775565210116,0.4664060491852232
log_CARDUP_FEE_RATE:COMPANY_ID[T.2555],0.5302352495373044,0.09210310560443935
log_CARDUP_FEE_RATE:COMPANY_ID[T.2562],0.9862185386762901,0.7331351414442542
log_CARDUP_FEE_RATE:COMPANY_ID[T.2567],6.0725803087167165,0.28937029220724386
log_CARDUP_FEE_RATE:COMPANY_ID[T.2570],5.554266512262812,0.06658998178540022
log_CARDUP_FEE_RATE:COMPANY_ID[T.2574],11.145952569708143,0.014002902316449076
log_CARDUP_FEE_RATE:COMPANY_ID[T.2575],0.00025721434709780056,0.9999449923370017
log_CARDUP_FEE_RATE:COMPANY_ID[T.2599],0.05628352192471032,0.9888294556465401
log_CARDUP_FEE_RATE:COMPANY_ID[T.2609],0.22599840991370534,0.49895362080033867
log_CARDUP_FEE_RATE:COMPANY_ID[T.2614],4.157067875476599,0.820832061052436
log_CARDUP_FEE_RATE:COMPANY_ID[T.2619],-0.49262568806417173,0.3289227636616626
log_CARDUP_FEE_RATE:COMPANY_ID[T.2624],-18.945757881591334,0.004142635802582771
log_CARDUP_FEE_RATE:COMPANY_ID[T.2629],5.298745416423916,0.11798619467938501
log_CARDUP_FEE_RATE:COMPANY_ID[T.2638],-0.2505568337176545,0.4387001490337479
log_CARDUP_FEE_RATE:COMPANY_ID[T.2642],1.2493669581077178,0.6764194763549647
log_CARDUP_FEE_RATE:COMPANY_ID[T.2643],100.24200680855034,0.04422036131297086
log_CARDUP_FEE_RATE:COMPANY_ID[T.2644],20.162998730202496,1.3818229465207798e-05
log_CARDUP_FEE_RATE:COMPANY_ID[T.2645],-354.8036892861934,0.019323341251279755
log_CARDUP_FEE_RATE:COMPANY_ID[T.2663],-19.926337510463593,3.4897667315968015e-05
log_CARDUP_FEE_RATE:COMPANY_ID[T.2671],58.55428956156649,0.13802405618215088
log_CARDUP_FEE_RATE:COMPANY_ID[T.2677],-3.2787305294048186,0.42714593266362755
log_CARDUP_FEE_RATE:COMPANY_ID[T.2693],0.2556363851739374,0.5856884981090149
log_CARDUP_FEE_RATE:COMPANY_ID[T.2715],0.734854431544568,0.11794363262948761
log_CARDUP_FEE_RATE:COMPANY_ID[T.2716],4.943175949251696,0.26065894076034535
log_CARDUP_FEE_RATE:COMPANY_ID[T.2721],2.5756676412482786,0.7145918970660958
log_CARDUP_FEE_RATE:COMPANY_ID[T.2722],15.920841134459835,0.03076715580961194
log_CARDUP_FEE_RATE:COMPANY_ID[T.2739],19.41696287955574,0.007764919058427975
log_CARDUP_FEE_RATE:COMPANY_ID[T.2742],-24.604843966431496,0.021802271143373807
log_CARDUP_FEE_RATE:COMPANY_ID[T.2743],4.551262069615247,0.27064503985075333
log_CARDUP_FEE_RATE:COMPANY_ID[T.2754],6.274797306173758,0.465093810324257
log_CARDUP_FEE_RATE:COMPANY_ID[T.2789],6.161038629228813,0.18802501654012826
log_CARDUP_FEE_RATE:COMPANY_ID[T.2809],0.6838271184805973,0.14671633083290542
log_CARDUP_FEE_RATE:COMPANY_ID[T.2816],4.3253389349479425,0.11425138860186466
log_CARDUP_FEE_RATE:COMPANY_ID[T.2838],-0.3730852842259704,0.9335374687286473
log_CARDUP_FEE_RATE:COMPANY_ID[T.2843],-0.005122127553811806,0.9827565126875972
log_CARDUP_FEE_RATE:COMPANY_ID[T.285],-9.75224482138185,0.32745262351587634
log_CARDUP_FEE_RATE:COMPANY_ID[T.2854],-18.26344103416066,0.11517886506870406
log_CARDUP_FEE_RATE:COMPANY_ID[T.2867],62.16792895096819,0.44594920628522916
log_CARDUP_FEE_RATE:COMPANY_ID[T.2881],9.75819326021849,0.301043340343515
log_CARDUP_FEE_RATE:COMPANY_ID[T.2901],0.7303648092801405,0.027005651356997677
log_CARDUP_FEE_RATE:COMPANY_ID[T.2905],-151.92485855957312,0.2839302809969035
log_CARDUP_FEE_RATE:COMPANY_ID[T.2907],7.12991602957236,0.021777243743779075
log_CARDUP_FEE_RATE:COMPANY_ID[T.2943],2.758738981634256,0.814155230830649
log_CARDUP_FEE_RATE:COMPANY_ID[T.2959],7.182236975841313,0.46599798322867436
log_CARDUP_FEE_RATE:COMPANY_ID[T.2967],-0.9345588444785715,0.7767428530498868
log_CARDUP_FEE_RATE:COMPANY_ID[T.2972],4.459542241205639,0.27239688949418217
log_CARDUP_FEE_RATE:COMPANY_ID[T.2973],21.710027645824198,0.38580184188691846
log_CARDUP_FEE_RATE:COMPANY_ID[T.3032],6.861754621896662,0.35976931604497087
log_CARDUP_FEE_RATE:COMPANY_ID[T.3068],-2.8096075991567773,0.8741461791284784
log_CARDUP_FEE_RATE:COMPANY_ID[T.3079],8.058572117746547,0.031801522011397104
log_CARDUP_FEE_RATE:COMPANY_ID[T.3084],-0.3002957155855388,0.26643330671629895
log_CARDUP_FEE_RATE:COMPANY_ID[T.3092],-0.3540827807961513,0.901539183876528
log_CARDUP_FEE_RATE:COMPANY_ID[T.3109],-7.219325075608962,0.15870312180215307
log_CARDUP_FEE_RATE:COMPANY_ID[T.3135],8.295395049704432,0.2926025575294196
log_CARDUP_FEE_RATE:COMPANY_ID[T.3169],-6.7754262473495395,0.4156811066906074
log_CARDUP_FEE_RATE:COMPANY_ID[T.3181],2.081601775860964,0.6196585600032207
log_CARDUP_FEE_RATE:COMPANY_ID[T.3189],-2.5590728588454965,0.7796823156193211
log_CARDUP_FEE_RATE:COMPANY_ID[T.3208],-0.17612572719617248,0.9779482763318808
log_CARDUP_FEE_RATE:COMPANY_ID[T.3223],0.06775700489982989,0.8328148179840626
log_CARDUP_FEE_RATE:COMPANY_ID[T.3246],1.2579197822894113,0.6393244482321572
log_CARDUP_FEE_RATE:COMPANY_ID[T.3254],2.374234549058542,0.9147117261305351
log_CARDUP_FEE_RATE:COMPANY_ID[T.3257],-1.413412865617305,0.6244200779417051
log_CARDUP_FEE_RATE:COMPANY_ID[T.3282],7.689875412481129,0.05949080039610781
log_CARDUP_FEE_RATE:COMPANY_ID[T.3301],2.0931932890376785,0.5169086841252012
log_CARDUP_FEE_RATE:COMPANY_ID[T.3306],-25.484516428921268,0.17805089780010075
log_CARDUP_FEE_RATE:COMPANY_ID[T.3313],4.062923416617082,0.6829829143051485
log_CARDUP_FEE_RATE:COMPANY_ID[T.3320],2.5159626134812925,0.44753373792167295
log_CARDUP_FEE_RATE:COMPANY_ID[T.3331],-3.707698700310038,0.3606085609087435
log_CARDUP_FEE_RATE:COMPANY_ID[T.3336],0.2606275908539346,0.43582828773901205
log_CARDUP_FEE_RATE:COMPANY_ID[T.3352],2.5549610735189177,0.5304108226132105
log_CARDUP_FEE_RATE:COMPANY_ID[T.3353],-29.729844859472394,0.5253306663545486
log_CARDUP_FEE_RATE:COMPANY_ID[T.3376],7.542759330665499,0.15740465778773283
log_CARDUP_FEE_RATE:COMPANY_ID[T.3382],7.414885091123949,0.05669388368730313
log_CARDUP_FEE_RATE:COMPANY_ID[T.3389],0.12606604087685858,0.6129902241765408
log_CARDUP_FEE_RATE:COMPANY_ID[T.3390],9.835337125274556,0.0062065809593303154
log_CARDUP_FEE_RATE:COMPANY_ID[T.3401],1.8891720489137,0.7395697962503798
log_CARDUP_FEE_RATE:COMPANY_ID[T.3409],2.5728558763169103,0.49073873675170254
log_CARDUP_FEE_RATE:COMPANY_ID[T.3410],48.23917337212126,0.6161116322334277
log_CARDUP_FEE_RATE:COMPANY_ID[T.3419],-190.2024374809937,0.2633251412311548
log_CARDUP_FEE_RATE:COMPANY_ID[T.3434],-1.1732228813592798,0.8766071650632641
log_CARDUP_FEE_RATE:COMPANY_ID[T.3440],5.547339773059827,0.041602019245719206
log_CARDUP_FEE_RATE:COMPANY_ID[T.3456],7.856096389707069,0.14381699238505122
log_CARDUP_FEE_RATE:COMPANY_ID[T.3457],2.3045291648274677,0.5161313745120036
log_CARDUP_FEE_RATE:COMPANY_ID[T.3467],2.8713796818932416,0.41440124725578076
log_CARDUP_FEE_RATE:COMPANY_ID[T.3472],5.593290318807931,0.8849900483451277
log_CARDUP_FEE_RATE:COMPANY_ID[T.3476],8.099856619964736,0.04675784986501466
log_CARDUP_FEE_RATE:COMPANY_ID[T.3497],5.68146703617505,0.7473457537952393
log_CARDUP_FEE_RATE:COMPANY_ID[T.3500],1.5874480134954823,0.7683810185907808
log_CARDUP_FEE_RATE:COMPANY_ID[T.3507],0.5712589341821536,0.08176632887922991
log_CARDUP_FEE_RATE:COMPANY_ID[T.3510],5.115388092725674,0.5080406052874433
log_CARDUP_FEE_RATE:COMPANY_ID[T.3511],6.285216477441253,0.11877224060029196
log_CARDUP_FEE_RATE:COMPANY_ID[T.3517],0.7468194083877626,0.8130423041066273
log_CARDUP_FEE_RATE:COMPANY_ID[T.3537],8.56522209171186,0.24729571714655946
log_CARDUP_FEE_RATE:COMPANY_ID[T.3540],-0.3017222980363977,0.3673924933632994
log_CARDUP_FEE_RATE:COMPANY_ID[T.3547],-58.70408924126775,0.0015669363857384844
log_CARDUP_FEE_RATE:COMPANY_ID[T.3549],3.787559188588183,0.3943311912856087
log_CARDUP_FEE_RATE:COMPANY_ID[T.3552],8.897342538722674,0.12059862093094986
log_CARDUP_FEE_RATE:COMPANY_ID[T.3582],-2.7841775033894436,0.5292704882300783
log_CARDUP_FEE_RATE:COMPANY_ID[T.3592],10.503659536702436,0.2623296992988627
log_CARDUP_FEE_RATE:COMPANY_ID[T.3599],2.612413901788575,0.5732961949253994
log_CARDUP_FEE_RATE:COMPANY_ID[T.3607],-17.506625784535686,0.5839389688077854
log_CARDUP_FEE_RATE:COMPANY_ID[T.3608],15.874542447551072,0.01614940131114839
log_CARDUP_FEE_RATE:COMPANY_ID[T.3617],92.64227618731286,0.18557804899202243
log_CARDUP_FEE_RATE:COMPANY_ID[T.3618],3.912964431701681,0.76014893706136
log_CARDUP_FEE_RATE:COMPANY_ID[T.3619],0.25240298789124793,0.9931270614504301
log_CARDUP_FEE_RATE:COMPANY_ID[T.3628],9.45059932003927,0.02185951565585288
log_CARDUP_FEE_RATE:COMPANY_ID[T.3630],21.51055130308626,0.7035279311843383
log_CARDUP_FEE_RATE:COMPANY_ID[T.364],-0.03407958932599242,0.9422109440763451
log_CARDUP_FEE_RATE:COMPANY_ID[T.3641],-56.46934466163901,0.08422058154715521
log_CARDUP_FEE_RATE:COMPANY_ID[T.3643],-83.41769972161711,0.33946626592398654
log_CARDUP_FEE_RATE:COMPANY_ID[T.3644],-0.1632647196661885,0.49148329769657517
log_CARDUP_FEE_RATE:COMPANY_ID[T.3646],0.01798617286575599,0.940151446474645
log_CARDUP_FEE_RATE:COMPANY_ID[T.3669],-5.186697109136077,0.8881615567530675
log_CARDUP_FEE_RATE:COMPANY_ID[T.3674],11.013426647942936,0.22663108711203256
log_CARDUP_FEE_RATE:COMPANY_ID[T.3681],2.416345617415786,0.529166213035217
log_CARDUP_FEE_RATE:COMPANY_ID[T.3685],-14.140467266594374,0.7256301606368531
log_CARDUP_FEE_RATE:COMPANY_ID[T.369],42.3149961848753,2.2341809051978604e-10
log_CARDUP_FEE_RATE:COMPANY_ID[T.3691],8.525988198144269,0.23431222813101218
log_CARDUP_FEE_RATE:COMPANY_ID[T.3692],5.0662002951751965,0.3556769198957893
log_CARDUP_FEE_RATE:COMPANY_ID[T.3693],-127.88918470498027,0.0074658469191293195
log_CARDUP_FEE_RATE:COMPANY_ID[T.3699],62.917851734159356,0.2527739938200544
log_CARDUP_FEE_RATE:COMPANY_ID[T.3700],-3.812263030448058,0.7142680790699132
log_CARDUP_FEE_RATE:COMPANY_ID[T.3702],-11.688032051406704,0.18356135779092783
log_CARDUP_FEE_RATE:COMPANY_ID[T.3707],6.993384749017181,0.5415912976447463
log_CARDUP_FEE_RATE:COMPANY_ID[T.3718],99.60983479998838,0.6841476486496006
log_CARDUP_FEE_RATE:COMPANY_ID[T.3720],4.558830682111673,0.3012354805925044
log_CARDUP_FEE_RATE:COMPANY_ID[T.3722],-29.07467250274607,0.22612170009642923
log_CARDUP_FEE_RATE:COMPANY_ID[T.3728],10.917230441900614,0.011866952793699176
log_CARDUP_FEE_RATE:COMPANY_ID[T.3736],-213.78263030278868,0.22314260936368832
log_CARDUP_FEE_RATE:COMPANY_ID[T.3744],-32.200241934766844,0.10099812330059485
log_CARDUP_FEE_RATE:COMPANY_ID[T.3748],-0.21728940814487285,0.420320484183212
log_CARDUP_FEE_RATE:COMPANY_ID[T.3750],-7.0659005605245095,0.10489629654205729
log_CARDUP_FEE_RATE:COMPANY_ID[T.3751],-5.276561438791191,0.5099296322158613
log_CARDUP_FEE_RATE:COMPANY_ID[T.3752],7.492823679011945,0.07900644081501446
log_CARDUP_FEE_RATE:COMPANY_ID[T.3754],4.8359759103664715,0.8991450731427746
log_CARDUP_FEE_RATE:COMPANY_ID[T.3769],-0.5256754239290728,0.9299190923589411
log_CARDUP_FEE_RATE:COMPANY_ID[T.377],-0.37698166605745476,0.16251132520441153
log_CARDUP_FEE_RATE:COMPANY_ID[T.3770],-4.349949432033561,0.24616386817622907
